appid,name,release_date,developers,publishers,genres,categories,price_overview,metacritic_score,is_free,required_age,short_description,header_image,metadata_source,crawled_at
359550,톰 클랜시의 레인보우식스 시즈,2015년 12월 1일,"[""Ubisoft Montreal""]","[""Ubisoft""]","[""액션"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""앱 내 구매"", ""Remote Play 휴대전화"", ""Remote Play 태블릿""]",,,True,0.0,톰 클랜시의 레인보우식스 시즈는 탁월한 계획과 기술이 승부를 좌우하는 전술적인 정예 팀 기반 슈팅 게임입니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/359550/a874bf3975eb2c291a67cf66172f126d211150fd/header_alt_assets_23.jpg?t=1780498812,appdetails,2026-06-07T01:16:03+00:00
553850,HELLDIVERS™ 2,2024년 2월 8일,"[""Arrowhead Game Studios""]","[""PlayStation Publishing LLC""]","[""액션""]","[""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""앱 내 구매"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""음성 채팅 텍스트 변환"", ""텍스트 채팅 음성 변환"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""게임 메뉴 음성 안내"", ""퀵타임 이벤트 없이 플레이 가능"", ""스테레오 사운드"", ""자막 옵션"", ""서라운드 사운드"", ""컨트롤러 일부 지원"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 4480000, ""final_formatted"": ""₩ 44,800"", ""initial"": 4480000, ""initial_formatted"": """"}",,False,18.0,"은하계 최고의 공격 부대. 빠르고, 정신없고, 격렬한 3인칭 슈팅 게임에서 헬다이버가 되어 적대적인 은하계 전역을 누비며 자유를 위해 싸우세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/c30971376c20594452d25bb1d7d6346961bbeefa/header_koreana.jpg?t=1779899567,appdetails,2026-06-07T01:16:03+00:00
1551360,Forza Horizon 5,2021년 11월 8일,"[""Playground Games""]","[""Xbox Game Studios""]","[""액션"", ""어드벤처"", ""레이싱"", ""시뮬레이션"", ""스포츠""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam Cloud"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 50, ""final"": 2995000, ""final_formatted"": ""₩ 29,950"", ""initial"": 5990000, ""initial_formatted"": ""₩ 59,900""}",,False,0.0,세계 최고의 자동차를 타고 생동감 넘치는 멕시코의 대자연을 탐험하며 재미있는 드라이빙 액션을 마음껏 즐겨보세요.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1551360/header.jpg?t=1746471508,appdetails,2026-06-07T01:16:03+00:00
1091500,Cyberpunk 2077,2020년 12월 9일,"[""CD PROJEKT RED""]","[""CD PROJEKT RED""]","[""RPG""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""자막 옵션"", ""서라운드 사운드"", ""Steam Cloud"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 6600000, ""final_formatted"": ""₩ 66,000"", ""initial"": 6600000, ""initial_formatted"": """"}",86.0,False,18.0,"사이버펑크 2077은 권력과 돈, 끝없는 신체 개조에 집착하는 어두운 미래의 위험천만한 메갈로폴리스, '나이트 시티'를 배경으로 한 오픈 월드 액션 어드벤처 RPG입니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1091500/26b96fa9c8af43189cbecbbc329ade29d9c9cf3e/header_koreana.jpg?t=1769690377,appdetails,2026-06-07T01:16:03+00:00
394360,Hearts of Iron IV,2016년 6월 6일,"[""Paradox Development Studio""]","[""Paradox Interactive""]","[""시뮬레이션"", ""전략""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""Steam Cloud"", ""Remote Play 태블릿"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 5500000, ""final_formatted"": ""₩ 55,000"", ""initial"": 5500000, ""initial_formatted"": """"}",83.0,False,0.0,"Victory is at your fingertips! Your ability to lead your nation is your supreme weapon, the strategy game Hearts of Iron IV lets you take command of any nation in World War II; the most engaging conflict in world history.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/394360/67bbd0057627fc2244793bcdd09260c2539499cf/header.jpg?t=1780494129,appdetails,2026-06-07T01:16:03+00:00
582010,Monster Hunter: World,2018년 8월 8일,"[""CAPCOM Co., Ltd.""]","[""CAPCOM Co., Ltd.""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""키보드 전용 옵션"", ""스테레오 사운드"", ""서라운드 사운드"", ""컨트롤러 일부 지원"", ""Steam Cloud"", ""통계"", ""Steam 순위표"", ""Remote Play 태블릿"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 74, ""final"": 957000, ""final_formatted"": ""₩ 9,570"", ""initial"": 3680000, ""initial_formatted"": ""₩ 36,800""}",88.0,False,0.0,"새로운 생명의 땅. 사냥하라, 본능에 따라! 'Monster Hunter: World'에서는 새롭게 제작된 다양한 지형과 생태계가 살아 숨쉬는 세계에서 궁극의 사냥 생활을 체험할 수 있습니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/582010/header.jpg?t=1773328926,appdetails,2026-06-07T01:16:03+00:00
108600,Project Zomboid,2013년 11월 8일,"[""The Indie Stone""]","[""The Indie Stone""]","[""인디"", ""RPG"", ""시뮬레이션"", ""앞서 해보기""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""스크린 공유 및 분할 협동"", ""공유 및 분할 화면"", ""크로스 플랫폼 멀티플레이어"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""컨트롤러 일부 지원"", ""Steam Cloud"", ""Remote Play Together"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2150000, ""final_formatted"": ""₩ 21,500"", ""initial"": 2150000, ""initial_formatted"": """"}",,False,0.0,"Project Zomboid is the ultimate in zombie survival. Alone or in MP: you loot, build, craft, fight, farm and fish in a struggle to survive. A hardcore RPG skillset, a vast map, massively customisable sandbox and a cute tutorial raccoon await the unwary. So how will you die? All it takes is a bite..",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1777298596,appdetails,2026-06-07T01:16:03+00:00
275850,No Man's Sky,2016년 8월 12일,"[""Hello Games""]","[""Hello Games""]","[""액션"", ""어드벤처""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""추적되는 컨트롤러 지원"", ""VR 지원"", ""Steam 트레이딩 카드"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""음성 채팅 텍스트 변환"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""자막 옵션"", ""서라운드 사운드"", ""Steam Cloud"", ""Remote Play 태블릿"", ""Remote Play TV"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 60, ""final"": 2520000, ""final_formatted"": ""₩ 25,200"", ""initial"": 6300000, ""initial_formatted"": ""₩ 63,000""}",61.0,False,0.0,No Man's Sky는 무한히 펼쳐지는 우주에서의 탐험과 생존을 그린 SF 게임입니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/275850/dd8237b8ab283a8225a6ba3fc0dee7e1b135cbee/header_alt_assets_25.jpg?t=1779908213,appdetails,2026-06-07T01:16:03+00:00
648800,Raft,2022년 6월 20일,"[""Redbeet Interactive""]","[""Axolot Games""]","[""어드벤처"", ""인디"", ""시뮬레이션""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2100000, ""final_formatted"": ""₩ 21,000"", ""initial"": 2100000, ""initial_formatted"": """"}",,False,0.0,"Raft™ throws you and your friends into an epic oceanic adventure! Alone or together, players battle to survive a perilous voyage across a vast sea! Gather debris, scavenge reefs and build your own floating home, but be wary of the man-eating sharks!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/648800/header.jpg?t=1727184011,appdetails,2026-06-07T01:16:03+00:00
281990,Stellaris,2016년 5월 9일,"[""Paradox Development Studio""]","[""Paradox Interactive""]","[""시뮬레이션"", ""전략""]","[""싱글 플레이어"", ""멀티플레이어"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 5500000, ""final_formatted"": ""₩ 55,000"", ""initial"": 5500000, ""initial_formatted"": """"}",78.0,False,0.0,"항성간 여행을 통해 우주를 탐험하며 수많은 종족들도 만나보세요. 과학선을 보내 우주를 조사하고 탐험하면서 은하 제국을 건설하고, 건축선을 보내 새로 발견한 행성에 기지를 건설하세요. 소속 사회를 위한 탐험에 나서 매장된 보물과 은하계의 경이를 발견하고, 탐험가의 한계치와 진화 범위를 설정하세요. 동맹이 체결되고, 전쟁이 선포됩니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/281990/header.jpg?t=1779090735,appdetails,2026-06-07T01:16:03+00:00
990080,호그와트 레거시,2023년 2월 10일,"[""Avalanche Software""]","[""Warner Bros. Games""]","[""액션"", ""어드벤처"", ""RPG""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""앱 내 구매"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""게임 메뉴 음성 안내"", ""수시 저장"", ""스테레오 사운드"", ""서라운드 사운드"", ""Steam Cloud"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 85, ""final"": 1197000, ""final_formatted"": ""₩ 11,970"", ""initial"": 7980000, ""initial_formatted"": ""₩ 79,800""}",83.0,False,0.0,호그와트 레거시는 몰입형 오픈월드 액션 RPG입니다. 이제 여러분도 꿈에 그리던 마법 세계에 직접 영향을 끼칠 수 있습니다. 마법 세계에서 펼쳐지는 모험의 주인공이 되어보세요.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/990080/a3cdc6f40d97df8ac993679c2dd1edeb5222421e/header.jpg?t=1778797474,appdetails,2026-06-07T01:16:03+00:00
570,Dota 2,2013년 7월 9일,"[""Valve""]","[""Valve""]","[""액션"", ""전략"", ""무료 플레이""]","[""멀티플레이어"", ""협동"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""SteamVR 수집품"", ""앱 내 구매"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""Valve Anti-Cheat 사용"", ""Steam 타임라인""]",,90.0,True,0.0,"매일, 전 세계 수백 만의 플레이어가 백여 명의 도타 영웅 중 하나가 되어 전장에 뛰어듭니다. 10시간을 했든, 1,000시간을 했든 언제나 새롭게 느껴지는 무언가가 있습니다. 정기적인 업데이트로 게임플레이, 기능, 영웅이 끊임없이 진화하는 도타 2는 그 자체의 생명력으로 살아 숨 쉬는 게임입니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/570/header.jpg?t=1769535998,appdetails,2026-06-07T01:16:03+00:00
1174180,Red Dead Redemption 2,2019년 12월 5일,"[""Rockstar Games""]","[""Rockstar Games""]","[""액션"", ""어드벤처""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""앱 내 구매"", ""컨트롤러 일부 지원"", ""Remote Play 휴대전화"", ""Remote Play 태블릿""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 7300000, ""final_formatted"": ""₩ 73,000"", ""initial"": 7300000, ""initial_formatted"": """"}",93.0,False,0.0,"아서 모건과 반 더 린드 갱단은 도주 중인 무법자입니다. 정부 요원과 현상금 사냥꾼들에게 추격당하는 그들은 살아남기 위해 강도질과 도둑질, 싸움을 거듭하며 미국의 험난한 심장부를 달려 나갑니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1174180/header.jpg?t=1759502961,appdetails,2026-06-07T01:16:03+00:00
2183900,"Warhammer 40,000: Space Marine 2",2024년 9월 9일,"[""Saber Interactive""]","[""Focus Entertainment""]","[""액션"", ""어드벤처"", ""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""스테레오 사운드"", ""자막 옵션"", ""서라운드 사운드"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 6980000, ""final_formatted"": ""₩ 69,800"", ""initial"": 6980000, ""initial_formatted"": """"}",82.0,False,19.0,스페이스 마린의 초인적인 기술과 잔혹함을 직접 체현하십시오. 치명적인 능력과 강력한 무기로 끝없이 몰려오는 타이라니드 무리를 말살해야 합니다. 1인 또는 멀티플레이어 모드에서 박진감 넘치는 3인칭 액션을 펼치며 제국을 지키십시오.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2183900/f7de37b7456e804d5e550835c5c3f18de4d48a34/header_alt_assets_12_koreana.jpg?t=1780329761,appdetails,2026-06-07T01:16:03+00:00
1222670,The Sims™ 4,2020년 6월 18일,"[""Maxis""]","[""Electronic Arts""]","[""어드벤처"", ""캐주얼"", ""시뮬레이션"", ""무료 플레이""]","[""싱글 플레이어"", ""Steam 트레이딩 카드"", ""앱 내 구매"", ""마우스 전용 옵션"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""서라운드 사운드"", ""Remote Play 태블릿""]",,,True,0.0,아무런 제약 없는 가상 세계에서 심들을 창조하고 지배하는 전능한 힘을 즐기세요. 강력한 권력을 휘두르며 자유롭고 재미있게 인생을 플레이하세요!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1222670/header.jpg?t=1778778231,appdetails,2026-06-07T01:16:03+00:00
1172620,Sea of Thieves: 2026 Edition,2020년 6월 3일,"[""Rare Ltd""]","[""Xbox Game Studios""]","[""액션"", ""어드벤처""]","[""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""앱 내 구매"", ""컨트롤러 일부 지원"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 65, ""final"": 1396000, ""final_formatted"": ""₩ 13,960"", ""initial"": 3990000, ""initial_formatted"": ""₩ 39,900""}",,False,0.0,"Sea of Thieves는 초특급 히트작 해적 어드벤처 게임으로, 잊혀진 보물의 도굴, 격렬한 전투, 바다 괴물의 퇴치 등을 비롯한 전형적인 해적의 삶을 경험할 수 있습니다. 디지털 보너스 미디어가 포함된 게임의 개정판에 뛰어드세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172620/579c6d544424019a032f4add98e8f923925c1cef/header.jpg?t=1780506905,appdetails,2026-06-07T01:16:03+00:00
2622380,ELDEN RING 밤의 통치자,2025년 5월 29일,"[""FromSoftware, Inc.""]","[""FromSoftware, Inc."", ""Bandai Namco Entertainment""]","[""액션"", ""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""퀵타임 이벤트 없이 플레이 가능"", ""스테레오 사운드"", ""서라운드 사운드"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 4980000, ""final_formatted"": ""₩ 49,800"", ""initial"": 4980000, ""initial_formatted"": """"}",,False,0.0,『ELDEN RING 밤의 통치자』는 ELDEN RING 세계관을 이용해 게임의 핵심 디자인을 재구축하여 플레이어에게 새로운 게임 체험을 전달하고자 하는 신작 어드벤처 게임입니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2622380/header.jpg?t=1773099036,appdetails,2026-06-07T01:16:03+00:00
